session_id,round_number,group_num,tick,x_t,p1_decision,p2_decision,p3_decision,p4_decision,p5_decision,p6_decision,p7_decision,p8_decision,p9_decision,p10_decision
e7qed11a,18,1,152,114.15,0,1,1,1,0,1,1,0,0,0
e7qed11a,18,1,153,115.48,0,1,1,1,0,1,1,1,0,1
e7qed11a,18,1,154,134.53,0,1,0,1,0,1,1,1,0,1
e7qed11a,18,1,155,114.61,0,1,0,1,0,1,0,1,0,1
e7qed11a,18,1,156,112.35,1,1,0,1,0,1,0,1,1,1
e7qed11a,18,1,157,118.32,1,1,0,1,0,1,0,1,1,1
e7qed11a,18,1,158,115.81,1,1,0,1,0,1,1,1,1,0
e7qed11a,18,1,159,108.88,1,1,1,1,0,1,1,1,1,1
e7qed11a,18,1,160,113.74,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,1,100,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,2,96.99,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,3,105.88,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,4,104.33,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,5,97.82,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,6,110.68,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,7,111.12,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,8,103.42,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,9,108.69,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,10,99.25,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,11,101.04,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,12,107.62,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,13,109.51,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,14,102.1,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,15,83.45,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,16,99.77,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,17,78.92,1,0,0,1,0,0,0,1,1,1
e7qed11a,13,1,18,95.95,0,0,0,0,0,0,0,1,0,0
e7qed11a,13,1,19,99.93,0,0,0,0,0,1,0,1,0,1
e7qed11a,13,1,20,104.7,0,0,0,0,0,1,0,1,0,1
e7qed11a,13,1,21,113.98,0,0,0,0,0,1,0,1,0,1
e7qed11a,13,1,22,128.91,0,1,0,0,0,1,1,1,1,1
e7qed11a,13,1,23,147.59,1,1,1,0,0,1,1,1,1,1
e7qed11a,13,1,24,141.85,1,1,1,0,0,1,1,1,1,1
e7qed11a,13,1,25,145.15,1,1,1,0,1,1,1,1,1,1
e7qed11a,13,1,26,153.74,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,27,129.55,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,28,112.42,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,29,102.54,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,30,81.09,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,31,90.87,0,1,0,1,0,1,0,1,1,0
e7qed11a,13,1,32,81.24,0,0,0,1,0,0,0,1,0,0
e7qed11a,13,1,33,93.77,0,0,0,0,0,0,0,1,0,0
e7qed11a,13,1,34,110.47,0,0,0,0,0,0,0,0,0,0
e7qed11a,13,1,35,86.21,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,36,81.3,1,1,1,1,1,1,0,0,1,1
e7qed11a,13,1,37,78.72,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,38,79.11,0,1,0,1,1,1,1,1,1,1
e7qed11a,13,1,39,67.27,0,1,0,1,1,1,0,0,0,0
e7qed11a,13,1,40,85.56,0,1,0,1,1,1,0,0,0,0
e7qed11a,13,1,41,91.29,0,0,0,1,1,1,0,0,0,1
e7qed11a,13,1,42,81.48,0,0,0,1,1,1,0,0,0,1
e7qed11a,13,1,43,71.63,0,0,0,1,1,1,0,0,0,1
e7qed11a,13,1,44,83.33,0,0,0,1,1,1,0,0,0,0
e7qed11a,13,1,45,82.38,0,0,0,0,1,1,0,0,0,0
e7qed11a,13,1,46,76.34,0,0,0,0,1,1,0,0,0,0
e7qed11a,13,1,47,64.99,0,0,0,0,1,1,0,0,0,0
e7qed11a,13,1,48,69.04,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,49,83.44,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,50,59.87,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,51,53.46,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,52,57.39,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,53,70.96,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,54,65.65,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,55,36.83,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,56,46.74,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,57,60.21,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,58,52.29,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,59,51.13,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,60,40.34,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,61,52.34,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,62,65.84,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,63,77.56,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,64,87.02,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,65,95.77,0,0,0,0,1,0,0,0,0,1
e7qed11a,13,1,66,110.36,1,0,0,0,1,0,0,0,1,1
e7qed11a,13,1,67,106.26,1,1,0,1,1,1,0,0,1,1
e7qed11a,13,1,68,81.19,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,69,99.52,1,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,70,106.33,0,1,0,0,1,0,1,0,0,0
e7qed11a,13,1,71,113.17,0,0,0,0,1,0,0,0,0,0
e7qed11a,13,1,72,92.72,1,0,0,0,1,1,0,0,0,1
e7qed11a,13,1,73,107.21,1,0,1,1,1,1,1,1,0,1
e7qed11a,13,1,74,112.65,0,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,75,117.36,0,1,0,0,0,0,0,1,1,0
e7qed11a,13,1,76,114.35,1,1,0,0,0,0,0,1,1,0
e7qed11a,13,1,77,108.31,1,1,0,0,0,0,0,1,1,0
e7qed11a,13,1,78,103.37,1,1,0,1,0,1,0,1,1,1
e7qed11a,13,1,79,102.76,1,1,0,1,0,1,1,1,1,1
e7qed11a,13,1,80,99,0,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,81,110.62,0,1,1,1,0,0,1,1,1,1
e7qed11a,13,1,82,112.07,0,1,1,1,0,0,0,1,1,1
e7qed11a,13,1,83,121.18,0,1,0,1,0,1,0,1,1,1
e7qed11a,13,1,84,134.06,1,1,0,1,0,1,0,1,1,1
e7qed11a,13,1,85,141.55,1,1,0,1,0,1,1,1,1,1
e7qed11a,13,1,86,145.23,1,1,0,1,0,1,1,1,1,1
e7qed11a,13,1,87,131.01,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,88,136.41,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,89,144.41,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,90,145.48,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,91,124.5,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,92,127.22,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,93,104.92,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,94,89.21,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,95,85.38,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,96,106.35,0,1,0,0,0,0,0,0,0,0
e7qed11a,13,1,97,104.7,0,0,0,0,0,0,0,0,0,0
e7qed11a,13,1,98,124.86,0,0,0,0,0,0,0,0,0,1
e7qed11a,13,1,99,120.82,1,0,0,0,0,1,0,1,1,1
e7qed11a,13,1,100,113.45,1,1,0,0,0,1,1,1,1,1
e7qed11a,13,1,101,102.3,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,102,114.54,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,103,110.61,0,1,1,1,0,0,1,1,1,1
e7qed11a,13,1,104,110.5,0,1,0,1,0,0,0,0,0,0
e7qed11a,13,1,105,123.09,1,1,0,1,0,1,1,0,0,1
e7qed11a,13,1,106,111.08,1,1,0,1,0,1,1,1,0,1
e7qed11a,13,1,107,119.62,1,1,0,1,0,1,1,1,1,1
e7qed11a,13,1,108,117.41,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,109,123.5,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,110,122.48,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,111,134.84,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,112,143.1,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,113,112.72,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,114,116.7,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,115,116.87,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,116,97.61,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,117,113.31,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,118,113.56,0,1,1,1,0,1,1,0,1,1
e7qed11a,13,1,119,120.54,0,1,1,1,0,1,1,0,1,0
e7qed11a,13,1,120,126.96,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,121,131.72,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,122,114.75,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,123,94.01,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,124,71.78,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,125,84.92,0,1,0,1,0,1,0,1,1,1
e7qed11a,13,1,126,93.36,0,1,0,1,1,0,0,0,0,0
e7qed11a,13,1,127,108.3,0,1,0,0,1,0,0,0,0,0
e7qed11a,13,1,128,114.2,0,1,0,0,1,0,0,0,0,0
e7qed11a,13,1,129,116.84,1,1,1,0,1,0,0,1,0,0
e7qed11a,13,1,130,116.98,1,1,1,1,1,1,1,1,0,1
e7qed11a,13,1,131,121.33,1,1,1,1,1,1,1,1,0,1
e7qed11a,13,1,132,103.3,1,1,1,1,0,1,1,1,0,1
e7qed11a,13,1,133,106.21,1,1,1,1,0,1,1,1,0,1
e7qed11a,13,1,134,114.03,1,1,1,1,0,1,1,1,0,1
e7qed11a,13,1,135,110.49,0,1,1,1,0,1,0,1,0,0
e7qed11a,13,1,136,106.16,1,1,1,1,0,1,0,1,0,1
e7qed11a,13,1,137,110.76,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,138,116.92,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,139,97.4,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,140,118.42,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,141,115.48,0,1,1,1,0,1,1,1,1,0
e7qed11a,13,1,142,123.07,0,1,0,1,0,1,1,1,0,0
e7qed11a,13,1,143,121.17,1,1,0,1,0,1,1,1,0,1
e7qed11a,13,1,144,105.9,1,1,1,1,0,1,1,1,0,1
e7qed11a,13,1,145,93.9,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,146,78.07,1,1,1,1,0,1,1,1,1,1
e7qed11a,13,1,147,80.61,1,1,1,1,0,1,0,1,1,1
e7qed11a,13,1,148,84.67,1,0,0,1,0,0,0,0,0,0
e7qed11a,13,1,149,88.8,1,0,0,0,0,0,0,0,0,0
e7qed11a,13,1,150,108.59,1,0,0,0,1,0,1,1,1,0
e7qed11a,13,1,151,84.22,1,0,0,0,1,0,1,1,1,0
e7qed11a,13,1,152,90.63,1,1,0,1,1,1,1,1,1,1
e7qed11a,13,1,153,82.68,0,1,1,1,1,1,1,1,1,1
e7qed11a,13,1,154,73.64,0,1,1,1,1,1,0,0,0,1
e7qed11a,13,1,155,86.6,0,1,1,1,0,1,0,0,0,0
e7qed11a,13,1,156,92.75,0,0,0,0,0,0,0,0,1,0
e7qed11a,13,1,157,107.62,0,0,0,0,0,0,1,0,1,0
e7qed11a,13,1,158,91.61,0,0,0,0,0,0,1,0,1,0
e7qed11a,13,1,159,114.83,1,0,0,0,0,0,0,1,1,1
e7qed11a,13,1,160,104.76,1,0,0,0,0,0,0,1,1,1
e7qed11a,12,1,1,100,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,2,86.99,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,3,76.14,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,4,77.64,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,5,81.08,1,0,0,1,1,0,1,0,1,0
e7qed11a,12,1,6,87.04,1,0,0,0,1,0,1,0,1,0
e7qed11a,12,1,7,93.65,1,0,0,0,1,0,1,0,1,0
e7qed11a,12,1,8,93.35,0,0,0,0,1,0,1,0,1,0
e7qed11a,12,1,9,98.92,0,0,0,0,1,1,0,0,1,0
e7qed11a,12,1,10,103.98,0,0,0,0,1,1,0,0,1,0
e7qed11a,12,1,11,106.64,0,1,0,0,1,1,0,0,1,1
e7qed11a,12,1,12,100.31,1,1,0,0,1,1,0,1,1,1
e7qed11a,12,1,13,107.34,1,1,0,0,1,1,1,1,1,1
e7qed11a,12,1,14,104.16,1,1,0,0,1,1,1,1,1,1
e7qed11a,12,1,15,104.07,1,1,0,0,1,1,1,1,1,1
e7qed11a,12,1,16,105.41,1,1,1,0,1,1,1,1,1,1
e7qed11a,12,1,17,115.4,1,1,1,0,1,1,1,1,1,1
e7qed11a,12,1,18,145.03,1,1,1,0,1,1,1,1,1,1
e7qed11a,12,1,19,157.98,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,20,142.03,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,21,122.83,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,22,115.82,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,23,116.11,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,24,107.8,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,25,114.29,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,26,110.04,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,27,108.93,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,28,83.55,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,29,73.33,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,30,81.64,0,1,0,1,0,1,0,1,1,0
e7qed11a,12,1,31,86.91,0,0,0,1,0,1,0,0,1,0
e7qed11a,12,1,32,93.19,0,0,0,1,0,0,0,0,1,0
e7qed11a,12,1,33,98.83,0,0,0,1,0,0,0,1,0,0
e7qed11a,12,1,34,102.36,0,0,0,1,0,0,0,1,0,1
e7qed11a,12,1,35,98.97,1,1,0,1,0,0,0,1,0,1
e7qed11a,12,1,36,107.83,1,1,0,1,0,1,1,1,1,1
e7qed11a,12,1,37,85.77,1,1,0,1,0,1,1,1,1,0
e7qed11a,12,1,38,94.94,1,1,0,1,0,1,1,0,1,0
e7qed11a,12,1,39,94.35,0,1,1,1,0,0,0,1,1,1
e7qed11a,12,1,40,105.99,0,1,1,1,0,0,0,1,1,1
e7qed11a,12,1,41,116.55,0,1,1,1,0,1,0,1,0,1
e7qed11a,12,1,42,112.49,1,1,1,1,0,1,0,1,0,1
e7qed11a,12,1,43,105.01,1,1,1,1,0,1,1,1,0,1
e7qed11a,12,1,44,111,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,45,96.89,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,46,85.79,1,1,1,1,0,1,0,1,1,1
e7qed11a,12,1,47,104.03,1,1,1,1,0,1,0,1,1,1
e7qed11a,12,1,48,81.18,0,1,0,1,0,0,1,0,0,0
e7qed11a,12,1,49,79.13,0,1,0,1,0,0,1,0,0,0
e7qed11a,12,1,50,84.44,0,1,0,1,0,0,1,0,0,1
e7qed11a,12,1,51,106.41,0,1,0,1,0,0,0,0,0,1
e7qed11a,12,1,52,116.48,0,1,0,1,0,0,0,0,0,0
e7qed11a,12,1,53,117.74,1,1,0,1,0,1,0,0,1,0
e7qed11a,12,1,54,111.65,1,1,0,1,0,1,0,1,1,0
e7qed11a,12,1,55,120.76,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,56,88.18,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,57,97.94,1,1,1,1,0,1,1,1,0,1
e7qed11a,12,1,58,111.16,1,0,1,1,0,0,0,1,0,0
e7qed11a,12,1,59,96.54,0,0,0,1,0,0,0,1,0,0
e7qed11a,12,1,60,110.67,0,0,0,1,0,1,1,1,1,1
e7qed11a,12,1,61,111.87,0,1,0,1,0,1,1,1,1,1
e7qed11a,12,1,62,95.6,1,1,0,1,0,1,1,1,1,1
e7qed11a,12,1,63,99.76,1,1,0,1,0,1,0,1,1,1
e7qed11a,12,1,64,111.53,1,1,0,1,0,1,0,1,0,1
e7qed11a,12,1,65,92.8,1,1,0,1,0,1,1,1,0,1
e7qed11a,12,1,66,79.83,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,67,79.2,0,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,68,82.33,0,1,0,1,0,0,0,0,1,1
e7qed11a,12,1,69,76.22,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,70,63.95,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,71,57.42,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,72,48.37,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,73,65.54,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,74,85.94,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,75,105.89,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,76,125.08,0,0,0,0,1,0,0,0,1,1
e7qed11a,12,1,77,127.67,1,1,0,1,1,1,0,1,1,1
e7qed11a,12,1,78,132.39,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,79,138.94,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,80,147.46,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,81,143.28,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,82,118.29,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,83,111.66,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,84,102.78,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,85,82.47,0,1,1,1,0,1,1,1,1,0
e7qed11a,12,1,86,88.8,0,1,1,1,0,1,1,1,1,0
e7qed11a,12,1,87,93.17,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,88,80.54,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,89,86.6,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,90,87.27,1,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,91,64.92,1,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,92,76.74,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,93,95.91,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,94,91.2,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,95,111.26,0,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,96,123.97,0,1,0,1,0,0,0,0,0,0
e7qed11a,12,1,97,109.29,0,1,0,1,0,1,0,1,1,0
e7qed11a,12,1,98,92.05,1,1,1,1,0,1,1,1,1,0
e7qed11a,12,1,99,77.2,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,100,67.95,0,0,1,0,0,0,1,1,1,1
e7qed11a,12,1,101,59.51,0,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,102,48.46,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,103,41,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,104,54.82,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,105,62.73,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,106,77.52,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,107,101.21,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,108,110.21,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,109,108.92,1,1,0,1,1,1,0,0,1,1
e7qed11a,12,1,110,124.61,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,111,125.2,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,112,130.32,1,1,1,1,1,1,1,1,1,1
e7qed11a,12,1,113,111.37,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,114,120.31,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,115,105.35,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,116,85.18,1,1,1,1,0,1,1,0,0,1
e7qed11a,12,1,117,81.23,1,1,1,1,0,1,1,0,0,1
e7qed11a,12,1,118,94.39,0,1,0,0,0,0,0,0,0,0
e7qed11a,12,1,119,95.44,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,120,78.95,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,121,92.57,0,0,0,0,0,0,0,0,1,1
e7qed11a,12,1,122,87.89,0,0,0,0,0,0,0,0,1,1
e7qed11a,12,1,123,89.11,0,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,124,88.26,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,125,109.01,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,126,103.99,0,0,0,0,0,0,0,0,0,0
e7qed11a,12,1,127,96.33,0,1,0,0,0,1,0,0,0,0
e7qed11a,12,1,128,105.49,1,1,1,0,0,1,1,1,1,1
e7qed11a,12,1,129,103.34,0,1,0,0,0,1,1,1,1,0
e7qed11a,12,1,130,135.16,0,1,0,0,1,0,0,0,0,0
e7qed11a,12,1,131,120.56,0,1,0,1,1,0,0,0,0,0
e7qed11a,12,1,132,121,0,1,0,1,1,0,0,1,0,0
e7qed11a,12,1,133,103.05,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,134,92.52,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,135,96.57,1,1,1,1,0,1,1,1,1,1
e7qed11a,12,1,136,89.72,0,0,1,0,0,0,0,0,1,0
e7qed11a,12,1,137,64.95,0,0,1,0,0,0,0,0,1,0
e7qed11a,12,1,138,84.01,0,0,0,0,0,0,0,0,0,1
e7qed11a,12,1,139,93.8,0,0,0,0,0,0,1,0,0,1
e7qed11a,12,1,140,80.39,0,0,0,0,1,0,1,0,0,0
e7qed11a,12,1,141,104.71,0,1,0,1,1,0,1,1,0,0
e7qed11a,12,1,142,118.2,0,1,0,1,1,0,0,1,0,0
e7qed11a,12,1,143,105.19,0,1,0,0,1,1,0,1,0,0
e7qed11a,12,1,144,95.95,1,1,1,0,1,1,0,1,1,0
e7qed11a,12,1,145,116.65,1,1,1,0,0,1,0,1,1,1
e7qed11a,12,1,146,120.82,0,0,0,1,0,0,0,0,1,1
e7qed11a,12,1,147,101.66,0,0,0,1,0,0,0,0,1,1
e7qed11a,12,1,148,91.79,0,0,0,1,0,1,1,0,0,1
e7qed11a,12,1,149,75.86,0,0,0,1,0,1,1,1,0,1
e7qed11a,12,1,150,86.48,0,0,1,1,1,0,1,1,0,0
e7qed11a,12,1,151,88.52,0,0,1,1,1,0,0,0,0,0
e7qed11a,12,1,152,96.65,0,0,0,0,1,0,0,0,0,0
e7qed11a,12,1,153,101.07,1,1,0,0,1,0,0,0,0,0
e7qed11a,12,1,154,88.97,1,1,0,0,1,0,0,0,1,1
e7qed11a,12,1,155,85.95,1,1,0,1,1,1,1,1,1,1
e7qed11a,12,1,156,96.78,0,1,0,1,1,1,1,1,1,1
e7qed11a,12,1,157,89.74,0,1,0,0,1,1,1,0,1,1
e7qed11a,12,1,158,105.37,0,0,1,0,1,1,0,0,1,0
e7qed11a,12,1,159,95.77,0,1,1,0,1,0,0,0,1,0
e7qed11a,12,1,160,109.75,0,1,1,0,1,0,0,1,1,1
e7qed11a,11,1,1,100,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,2,100.9,1,1,1,1,1,1,0,1,1,1
e7qed11a,11,1,3,103.26,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,4,96.93,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,5,120.38,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,6,118.29,1,1,1,1,1,1,0,1,1,1
e7qed11a,11,1,7,132.06,1,1,1,1,1,1,0,1,1,0
e7qed11a,11,1,8,119.72,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,9,112.5,1,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,10,110.91,1,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,11,101.44,1,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,12,83.52,1,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,13,97.86,1,1,1,1,0,1,1,1,1,1
e7qed11a,11,1,14,81.29,0,0,0,1,0,1,0,0,0,0
e7qed11a,11,1,15,82.61,0,0,0,1,0,0,0,0,0,0
e7qed11a,11,1,16,97.09,0,0,0,1,0,0,0,0,0,1
e7qed11a,11,1,17,87.09,0,0,0,1,0,0,0,0,0,1
e7qed11a,11,1,18,78.65,0,0,0,1,0,0,0,0,0,1
e7qed11a,11,1,19,83.85,0,0,0,1,0,0,0,0,0,0
e7qed11a,11,1,20,89.58,0,0,0,1,0,0,0,0,0,0
e7qed11a,11,1,21,115.6,0,0,0,1,0,0,0,0,0,0
e7qed11a,11,1,22,104.41,0,0,0,1,0,0,0,0,0,0
e7qed11a,11,1,23,114.5,0,1,1,1,1,0,1,0,1,1
e7qed11a,11,1,24,97.06,1,1,1,1,1,1,1,0,1,1
e7qed11a,11,1,25,80.99,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,26,82.57,1,1,1,1,1,1,1,1,1,1
e7qed11a,11,1,27,86.19,0,1,0,1,1,0,0,1,0,1
e7qed11a,11,1,28,72.2,0,0,0,1,1,0,0,1,0,1
e7qed11a,11,1,29,72.24,0,0,0,1,1,0,0,1,0,1
e7qed11a,11,1,30,80.33,0,0,0,1,1,0,0,1,0,1
e7qed11a,11,1,31,80.87,0,0,0,1,1,0,0,1,0,1
e7qed11a,11,1,32,95.46,0,0,0,1,1,0,0,1,0,1
e7qed11a,11,1,33,98.74,0,0,0,0,1,0,0,1,0,1
e7qed11a,11,1,34,106.65,0,0,0,0,1,1,0,1,0,1
e7qed11a,11,1,35,98.65,0,0,0,0,1,1,0,1,1,1
e7qed11a,11,1,36,97.38,0,1,0,0,1,1,0,1,1,1
e7qed11a,11,1,37,105.4,1,1,1,0,1,1,1,1,1,1
e7qed11a,11,1,38,103.93,0,1,0,0,1,1,0,1,0,0
e7qed11a,11,1,39,84.82,0,1,0,0,1,1,0,1,0,0
e7qed11a,11,1,40,90.79,0,1,0,1,1,1,0,1,0,0
e7qed11a,11,1,41,91.22,0,1,1,1,1,1,0,0,1,1
e7qed11a,11,1,42,105.21,0,1,1,1,1,0,0,0,1,1
e7qed11a,11,1,43,78.97,0,1,1,1,1,0,0,0,1,1
e7qed11a,11,1,44,89.29,0,1,1,1,1,0,0,0,1,1
e7qed11a,11,1,45,114.88,0,1,1,1,1,1,0,0,0,1
e7qed11a,11,1,46,113.52,0,1,1,0,1,1,0,0,0,0
e7qed11a,11,1,47,108.81,1,0,1,0,1,1,0,0,0,0
